"metabolite","estimate","std_err","wald_p","log_wald_p"
"X_2_deoxyuridine",-0.088027421522324,0.17681851344128,0.618596450162054,0.208592576540171
"X_2_hydroxybutyric_acid__ahb_",-0.00685529687071246,0.172610779111975,0.96832006673706,0.0139810680611514
"X_2_hydroxyglutaric_acid",0.310061348617403,0.179135488738292,0.0834738527391669,1.07844954115617
"X_2_ketoisovaleric_acid__kiv_",0.174151044664675,0.179296253797304,0.331397261327433,0.479651084918789
"X_3_hydroxybutyric_acid__bhb_",0.115458054875958,0.176902948763223,0.513973394428339,0.289059361456116
"s1p_",-0.439767926937369,0.177413759039387,0.0131836239145317,1.87996519446471
"acetoacetic_acid",0.361743053610944,0.176937385727154,0.0409072069921341,1.38820017167035
"aconitic_acid",0.270838422820902,0.18132879938558,0.135271938128111,0.868792287512661
"adp",0.244698347249676,0.173288990868333,0.157925678024572,0.801547249866881
"a_ketoglutaric_acid",0.328096358630728,0.175811633042138,0.0620160229594388,1.20749608818175
"allantoin",0.161608163983769,0.177082783246011,0.36144577625419,0.441956845921067
"amp",0.340978054474747,0.173151864456221,0.048925221411941,1.31046720025828
"anthranilic_acid",-0.138490523098297,0.171048107804415,0.418136581026005,0.378681836174113
"arachidonoylglycerol_acetate",0.0650028309574295,0.17262805460119,0.706509183677674,0.150882188529343
"atp",0.286134314854792,0.177192288571516,0.106348869665647,0.973267121657642
