"metabolite","estimate","std_err","wald_p","log_wald_p"
"acetyl_alanine",0.0364792952511559,0.111043185393251,0.742522691372294,0.129290269839446
"creatine",0.0101419170251011,0.110998944058046,0.927199002942132,0.0328270440601669
"X_5_aminolevulinic_acid",0.0631303767946999,0.109523462857492,0.564338348588561,0.248460437033659
"methyl_histidine",-0.201078446638141,0.102701971902197,0.0502437410926619,1.29891803098643
"asparagine",-0.0603612390123056,0.101872243319724,0.553503106308195,0.256879937479526
"carnitine",-0.0356116825720183,0.101371411115518,0.725363991664714,0.139444007356998
"glutamine_unc",-0.0800196208948242,0.101757133129932,0.431645780145307,0.364872500480997
"glutamine",0.0844347608091253,0.101310811376047,0.404606205061839,0.392967461151343
"serine",0.0861025401230729,0.102329563863827,0.400110504167926,0.39782004686573
"beta_alanine",-0.0779019565992614,0.105045137268071,0.458326938023593,0.338824616481617
"glycine",0.0105810248737547,0.103903038192373,0.918887193500668,0.0367378011789007
"X_5_adenosyl_homocysteine__sah_",-0.00418303936451585,0.102623096425858,0.967486280821325,0.014355184661339
"histidine",-0.00472728696618571,0.102365031819915,0.963166239702444,0.016298748436638
"cystine",0.0960459018029246,0.104111368842643,0.356251985594368,0.448242706407225
"citicholine",0.102790063910032,0.102276284518149,0.314885560236669,0.501847254426398
"guanosine_monophosphate__gmp_",0.212048815077979,0.102745676581587,0.039034571119428,1.40855058795266
"citidine_monophosphate__cmp_",-0.00537516647732646,0.102249846109943,0.958075361503843,0.0186003282930522
"a_glycerophosphocholine",-0.0906523467915532,0.10071211499603,0.368059786540728,0.434081630087949
"glutathione_disulfide__gssg_",0.0593929446705067,0.102641500228418,0.562829038286788,0.249623503912517
