"metabolite","estimate","std_err","wald_p","log_wald_p"
"X_2_ketoisovaleric_acid__kiv_",-0.00343429508804631,0.127484694307677,0.978508481714341,0.00943540552384346
"X_3_hydroxybutyric_acid__bhb_",-0.226796394826095,0.129650097443041,0.080239869749918,1.09560978495945
"s1p_",0.0253195439194375,0.129045469308662,0.84444863744238,0.0734267607214144
"acetoacetic_acid",0.0544819351010944,0.129537996227258,0.67405703842642,0.171303352091171
"aconitic_acid",0.0440855442698414,0.130431855553591,0.735365631174157,0.13349667163905
"adp",0.1062450266045,0.126586078266132,0.401295083885874,0.396536160610829
"a_ketoglutaric_acid",0.00835352009602304,0.129847035823684,0.948704643881521,0.0228689735553113
"allantoin",0.0768505521917841,0.127004251283941,0.545111090836262,0.263514981722096
"amp",0.167947903994232,0.126572167833653,0.184543608459701,0.733900991696997
"anthranilic_acid",0.145762670601613,0.126967116493678,0.250954190140266,0.600405548578841
"arachidonoylglycerol_acetate",0.0606666224351126,0.130921872255794,0.64309176401716,0.191727052327984
"atp",0.0966679674042202,0.126967772564265,0.446443087606717,0.350233896940559
"beta_isovaleric_acid",0.0534398273352414,0.128742437569512,0.678075286622575,0.168722083788497
"bilirubin",-0.185409826529704,0.129237623124385,0.151388909403096,0.819905939640841
"citric_acid_isocitric_acid",0.0770462970132724,0.129287655060328,0.551222483138371,0.258673076833747
"cyclic_amp",0.111021773687775,0.130616144213648,0.395333381796703,0.403036512451859
"deoxycholic_acid",0.0631888928905548,0.127164155464631,0.619253892475397,0.208131254866836
